Perturbation	Ensemble average response
[STAT1i]-[SMAD7i]	2.97737556561086
[STAT1i]-[SMURF1i]	2.969411764705882
[STAT1i]-[SMURF2i]	2.935810810810811
[STAT1i]-[SMAD2i]	2.9669211195928753
[STAT1i]-[TGFBR2i]	2.9706546275395036
[STAT1i]-[TGFBR1i]	2.9706546275395036
[STAT1i]-[DVL_fi]	2.9706546275395036
[STAT1i]-[DAAM1i]	2.9706546275395036
[STAT1i]-[PARD6Ai]	2.9706546275395036
[STAT1i]-[AP1_ci]	2.9618834080717487
[STAT1i]-[MYCi]	1.9572864321608041
[STAT1i]-[JUNi]	2.9706546275395036
[STAT1i]-[ATF2i]	2.9706546275395036
[STAT1i]-[FOSi]	2.9706546275395036
[STAT1i]-[SRFi]	2.9706546275395036
[STAT1i]-[PTENi]	2.979683972911964
[STAT1i]-[CFL_fi]	2.9706546275395036
[STAT1i]-[LIMK1i]	2.9706546275395036
[STAT1i]-[LIMK2i]	2.9706546275395036
[STAT1i]-[CDC42i]	2.9706546275395036
[STAT1i]-[ARHGAP24i]	2.9706546275395036
[STAT1i]-[RAC_fi]	2.9518950437317786
[STAT1i]-[TIAM1i]	2.9706546275395036
[STAT1i]-[RHOAi]	2.9706546275395036
[STAT1i]-[RND3i]	2.9706546275395036
[STAT1i]-[CASP3i]	2.9706546275395036
[STAT1i]-[JNK_fi]	2.9471544715447155
[STAT1i]-[MAP2K7i]	2.9706546275395036
[STAT1i]-[MAPK8IP3i]	2.9706546275395036
[STAT1i]-[ROCK1i]	2.9706546275395036
[STAT1i]-[Prosurvivali]	2.9706546275395036
[STAT1i]-[Antisurvivali]	2.9706546275395036
[STAT2i]-[JAK_fi]	2.98
[STAT2i]-[AXIN1i]	2.977777777777778
[STAT2i]-[MDM2i]	2.5767326732673266
[STAT2i]-[CK1_fi]	2.98
[STAT2i]-[ITCHi]	2.96
[STAT2i]-[TP53i]	2.98
[STAT2i]-[NFKB_fi]	2.98
[STAT2i]-[IKBKBi]	2.977272727272727
[STAT2i]-[REL_fi]	2.98
[STAT2i]-[PIAS1i]	2.9799107142857144
[STAT2i]-[AKT_fi]	1.844504021447721
[STAT2i]-[MAPK14i]	2.9055299539170507
[STAT2i]-[CBPp300_ci]	2.902439024390244
[STAT2i]-[SKIi]	2.98
[STAT2i]-[PPM1Ai]	2.98
[STAT2i]-[ERK_fi]	2.9233716475095783
[STAT2i]-[GSK3_fi]	2.98
[STAT2i]-[PPP1CAi]	3.0
[STAT2i]-[TAB_fi]	2.977272727272727
[STAT2i]-[MAP3K7i]	2.977272727272727
[STAT2i]-[SMAD4i]	2.98
[STAT2i]-[SMAD1i]	2.98
[STAT2i]-[SMAD5i]	2.98
[STAT2i]-[BMPR2i]	2.98
[STAT2i]-[ACVR1i]	2.98
[STAT2i]-[SRCi]	2.98
[STAT2i]-[SMAD3i]	2.98
[STAT2i]-[SHC1i]	2.9759036144578315
[STAT2i]-[SMAD6i]	2.977578475336323
[STAT2i]-[TRAF6i]	2.9787735849056602
[STAT2i]-[SMAD7i]	2.984375
[STAT2i]-[SMURF1i]	2.979020979020979
[STAT2i]-[SMURF2i]	2.9466666666666668
[STAT2i]-[SMAD2i]	2.977329974811083
[STAT2i]-[TGFBR2i]	2.98
[STAT2i]-[TGFBR1i]	2.98
[STAT2i]-[DVL_fi]	2.98
[STAT2i]-[DAAM1i]	2.98
[STAT2i]-[PARD6Ai]	2.98
[STAT2i]-[AP1_ci]	2.9621559633027523
[STAT2i]-[MYCi]	1.9668367346938775
[STAT2i]-[JUNi]	2.98
[STAT2i]-[ATF2i]	2.98
[STAT2i]-[FOSi]	2.98
[STAT2i]-[SRFi]	2.98
[STAT2i]-[PTENi]	2.98
[STAT2i]-[CFL_fi]	2.98
[STAT2i]-[LIMK1i]	2.98
[STAT2i]-[LIMK2i]	2.98
[STAT2i]-[CDC42i]	2.98
[STAT2i]-[ARHGAP24i]	2.98
[STAT2i]-[RAC_fi]	2.9699367088607596
[STAT2i]-[TIAM1i]	2.98
[STAT2i]-[RHOAi]	2.98
[STAT2i]-[RND3i]	2.98
[STAT2i]-[CASP3i]	2.98
[STAT2i]-[JNK_fi]	2.96
[STAT2i]-[MAP2K7i]	2.98
[STAT2i]-[MAPK8IP3i]	2.98
[STAT2i]-[ROCK1i]	2.98
[STAT2i]-[Prosurvivali]	2.98
[STAT2i]-[Antisurvivali]	2.98
[JAK_fi]-[AXIN1i]	2.977777777777778
[JAK_fi]-[MDM2i]	2.5767326732673266
[JAK_fi]-[CK1_fi]	2.98
[JAK_fi]-[ITCHi]	2.96
[JAK_fi]-[TP53i]	2.98
[JAK_fi]-[NFKB_fi]	2.98
[JAK_fi]-[IKBKBi]	2.977272727272727
[JAK_fi]-[REL_fi]	2.98
[JAK_fi]-[PIAS1i]	2.9799107142857144
[JAK_fi]-[AKT_fi]	1.844504021447721
[JAK_fi]-[MAPK14i]	2.9055299539170507
[JAK_fi]-[CBPp300_ci]	2.902676399026764
[JAK_fi]-[SKIi]	2.98
[JAK_fi]-[PPM1Ai]	2.98
[JAK_fi]-[ERK_fi]	2.9233716475095783
[JAK_fi]-[GSK3_fi]	2.98
[JAK_fi]-[PPP1CAi]	3.0
[JAK_fi]-[TAB_fi]	2.977272727272727
[JAK_fi]-[MAP3K7i]	2.977272727272727
[JAK_fi]-[SMAD4i]	2.98
[JAK_fi]-[SMAD1i]	2.98
[JAK_fi]-[SMAD5i]	2.98
[JAK_fi]-[BMPR2i]	2.98
[JAK_fi]-[ACVR1i]	2.98
[JAK_fi]-[SRCi]	2.98
[JAK_fi]-[SMAD3i]	2.98
[JAK_fi]-[SHC1i]	2.9759036144578315
[JAK_fi]-[SMAD6i]	2.977578475336323
[JAK_fi]-[TRAF6i]	2.9787735849056602
[JAK_fi]-[SMAD7i]	2.984375
[JAK_fi]-[SMURF1i]	2.979020979020979
[JAK_fi]-[SMURF2i]	2.9466666666666668
[JAK_fi]-[SMAD2i]	2.977329974811083
[JAK_fi]-[TGFBR2i]	2.98
[JAK_fi]-[TGFBR1i]	2.98
[JAK_fi]-[DVL_fi]	2.98
[JAK_fi]-[DAAM1i]	2.98
[JAK_fi]-[PARD6Ai]	2.98
[JAK_fi]-[AP1_ci]	2.9621559633027523
[JAK_fi]-[MYCi]	1.9668367346938775
[JAK_fi]-[JUNi]	2.98
[JAK_fi]-[ATF2i]	2.98
[JAK_fi]-[FOSi]	2.98
[JAK_fi]-[SRFi]	2.98
[JAK_fi]-[PTENi]	2.98
[JAK_fi]-[CFL_fi]	2.98
[JAK_fi]-[LIMK1i]	2.98
[JAK_fi]-[LIMK2i]	2.98
[JAK_fi]-[CDC42i]	2.98
[JAK_fi]-[ARHGAP24i]	2.98
[JAK_fi]-[RAC_fi]	2.9699367088607596
[JAK_fi]-[TIAM1i]	2.98
[JAK_fi]-[RHOAi]	2.98
[JAK_fi]-[RND3i]	2.98
[JAK_fi]-[CASP3i]	2.98
[JAK_fi]-[JNK_fi]	2.96
[JAK_fi]-[MAP2K7i]	2.98
[JAK_fi]-[MAPK8IP3i]	2.98
[JAK_fi]-[ROCK1i]	2.98
[JAK_fi]-[Prosurvivali]	2.98
[JAK_fi]-[Antisurvivali]	2.98
[AXIN1i]-[MDM2i]	2.5558510638297873
[AXIN1i]-[CK1_fi]	2.977777777777778
[AXIN1i]-[ITCHi]	2.949748743718593
[AXIN1i]-[TP53i]	2.977777777777778
[AXIN1i]-[NFKB_fi]	2.977777777777778
[AXIN1i]-[IKBKBi]	2.9750692520775623
[AXIN1i]-[REL_fi]	2.977777777777778
[AXIN1i]-[PIAS1i]	2.977667493796526
[AXIN1i]-[AKT_fi]	1.738235294117647
[AXIN1i]-[MAPK14i]	2.8969849246231156
[AXIN1i]-[CBPp300_ci]	2.8947368421052633
[AXIN1i]-[SKIi]	2.977777777777778
[AXIN1i]-[PPM1Ai]	2.977777777777778
[AXIN1i]-[ERK_fi]	2.9193548387096775
[AXIN1i]-[GSK3_fi]	2.977777777777778
[AXIN1i]-[PPP1CAi]	3.0
[AXIN1i]-[TAB_fi]	2.9750692520775623
[AXIN1i]-[MAP3K7i]	2.9750692520775623
[AXIN1i]-[SMAD4i]	2.977777777777778
[AXIN1i]-[SMAD1i]	2.977777777777778
[AXIN1i]-[SMAD5i]	2.977777777777778
[AXIN1i]-[BMPR2i]	2.977777777777778
[AXIN1i]-[ACVR1i]	2.977777777777778
[AXIN1i]-[SRCi]	2.977777777777778
[AXIN1i]-[SMAD3i]	2.977777777777778
[AXIN1i]-[SHC1i]	2.973045822102426
[AXIN1i]-[SMAD6i]	2.9751243781094527
[AXIN1i]-[TRAF6i]	2.976501305483029
[AXIN1i]-[SMAD7i]	2.984375
[AXIN1i]-[SMURF1i]	2.9765625
[AXIN1i]-[SMURF2i]	2.9133333333333336
[AXIN1i]-[SMAD2i]	2.9751381215469612
[AXIN1i]-[TGFBR2i]	2.977777777777778
[AXIN1i]-[TGFBR1i]	2.977777777777778
[AXIN1i]-[DVL_fi]	2.977777777777778
[AXIN1i]-[DAAM1i]	2.977777777777778
[AXIN1i]-[PARD6Ai]	2.977777777777778
[AXIN1i]-[AP1_ci]	2.9578005115089514
[AXIN1i]-[MYCi]	1.962536023054755
[AXIN1i]-[JUNi]	2.977777777777778
[AXIN1i]-[ATF2i]	2.977777777777778
[AXIN1i]-[FOSi]	2.977777777777778
[AXIN1i]-[SRFi]	2.977777777777778
[AXIN1i]-[PTENi]	2.977777777777778
[AXIN1i]-[CFL_fi]	2.977777777777778
[AXIN1i]-[LIMK1i]	2.977777777777778
[AXIN1i]-[LIMK2i]	2.977777777777778
[AXIN1i]-[CDC42i]	2.977777777777778
[AXIN1i]-[ARHGAP24i]	2.977777777777778
[AXIN1i]-[RAC_fi]	2.9658273381294964
[AXIN1i]-[TIAM1i]	2.977777777777778
[AXIN1i]-[RHOAi]	2.977777777777778
[AXIN1i]-[RND3i]	2.977777777777778
[AXIN1i]-[CASP3i]	2.977777777777778
[AXIN1i]-[JNK_fi]	2.949748743718593
[AXIN1i]-[MAP2K7i]	2.977777777777778
[AXIN1i]-[MAPK8IP3i]	2.977777777777778
[AXIN1i]-[ROCK1i]	2.977777777777778
[AXIN1i]-[Prosurvivali]	2.977777777777778
[AXIN1i]-[Antisurvivali]	2.977777777777778
[MDM2i]-[CK1_fi]	2.5767326732673266
[MDM2i]-[ITCHi]	2.580357142857143
[MDM2i]-[TP53i]	2.98
[MDM2i]-[NFKB_fi]	2.5767326732673266
[MDM2i]-[IKBKBi]	2.558139534883721
[MDM2i]-[REL_fi]	2.5767326732673266
[MDM2i]-[PIAS1i]	2.5810473815461346
[MDM2i]-[AKT_fi]	1.3542857142857143
[MDM2i]-[MAPK14i]	2.4876847290640396
[MDM2i]-[CBPp300_ci]	2.549738219895288
[MDM2i]-[SKIi]	2.5767326732673266
[MDM2i]-[PPM1Ai]	2.5638051044083525
[MDM2i]-[ERK_fi]	2.4482758620689653
[MDM2i]-[GSK3_fi]	2.5767326732673266
[MDM2i]-[PPP1CAi]	2.603960396039604
[MDM2i]-[TAB_fi]	2.56140350877193
[MDM2i]-[MAP3K7i]	2.56140350877193
[MDM2i]-[SMAD4i]	2.574162679425837
[MDM2i]-[SMAD1i]	2.5767326732673266
[MDM2i]-[SMAD5i]	2.5767326732673266
[MDM2i]-[BMPR2i]	2.5767326732673266
[MDM2i]-[ACVR1i]	2.5767326732673266
[MDM2i]-[SRCi]	2.565
[MDM2i]-[SMAD3i]	2.5775
[MDM2i]-[SHC1i]	2.5807365439093486
[MDM2i]-[SMAD6i]	2.577294685990338
[MDM2i]-[TRAF6i]	2.5828877005347595
[MDM2i]-[SMAD7i]	2.597051597051597
[MDM2i]-[SMURF1i]	2.582474226804124
[MDM2i]-[SMURF2i]	2.526190476190476
[MDM2i]-[SMAD2i]	2.5552486187845305
[MDM2i]-[TGFBR2i]	2.5767326732673266
[MDM2i]-[TGFBR1i]	2.5767326732673266
[MDM2i]-[DVL_fi]	2.5902439024390245
[MDM2i]-[DAAM1i]	2.5902439024390245
[MDM2i]-[PARD6Ai]	2.5767326732673266
[MDM2i]-[AP1_ci]	2.5509138381201044
[MDM2i]-[MYCi]	1.5712250712250713
[MDM2i]-[JUNi]	2.5767326732673266
[MDM2i]-[ATF2i]	2.5767326732673266
[MDM2i]-[FOSi]	2.5767326732673266
[MDM2i]-[SRFi]	2.5767326732673266
[MDM2i]-[PTENi]	2.636781609195402
[MDM2i]-[CFL_fi]	2.5767326732673266
[MDM2i]-[LIMK1i]	2.5767326732673266
[MDM2i]-[LIMK2i]	2.5767326732673266
[MDM2i]-[CDC42i]	2.5767326732673266
[MDM2i]-[ARHGAP24i]	2.5625
[MDM2i]-[RAC_fi]	2.5671140939597317
[MDM2i]-[TIAM1i]	2.5767326732673266
[MDM2i]-[RHOAi]	2.5902439024390245
[MDM2i]-[RND3i]	2.5767326732673266
[MDM2i]-[CASP3i]	2.5774647887323945
[MDM2i]-[JNK_fi]	2.580357142857143
[MDM2i]-[MAP2K7i]	2.58955223880597
[MDM2i]-[MAPK8IP3i]	2.58955223880597
[MDM2i]-[ROCK1i]	2.601830663615561
[MDM2i]-[Prosurvivali]	2.5767326732673266
[MDM2i]-[Antisurvivali]	2.5767326732673266
[CK1_fi]-[ITCHi]	2.96
[CK1_fi]-[TP53i]	2.98
[CK1_fi]-[NFKB_fi]	2.98
[CK1_fi]-[IKBKBi]	2.977272727272727
[CK1_fi]-[REL_fi]	2.98
[CK1_fi]-[PIAS1i]	2.9799107142857144
[CK1_fi]-[AKT_fi]	1.769436997319035
[CK1_fi]-[MAPK14i]	2.9055299539170507
[CK1_fi]-[CBPp300_ci]	2.902439024390244
[CK1_fi]-[SKIi]	2.98
[CK1_fi]-[PPM1Ai]	2.98
[CK1_fi]-[ERK_fi]	2.9767441860465116
[CK1_fi]-[GSK3_fi]	2.98
[CK1_fi]-[PPP1CAi]	3.0
[CK1_fi]-[TAB_fi]	2.977272727272727
[CK1_fi]-[MAP3K7i]	2.977272727272727
[CK1_fi]-[SMAD4i]	2.98
[CK1_fi]-[SMAD1i]	2.98
[CK1_fi]-[SMAD5i]	2.98
[CK1_fi]-[BMPR2i]	2.98
[CK1_fi]-[ACVR1i]	2.98
[CK1_fi]-[SRCi]	2.98
[CK1_fi]-[SMAD3i]	2.98
[CK1_fi]-[SHC1i]	2.9759036144578315
[CK1_fi]-[SMAD6i]	2.977578475336323
[CK1_fi]-[TRAF6i]	2.9787735849056602
[CK1_fi]-[SMAD7i]	2.984375
[CK1_fi]-[SMURF1i]	2.979020979020979
[CK1_fi]-[SMURF2i]	2.9433333333333334
[CK1_fi]-[SMAD2i]	2.977329974811083
[CK1_fi]-[TGFBR2i]	2.98
[CK1_fi]-[TGFBR1i]	2.98
[CK1_fi]-[DVL_fi]	2.98
[CK1_fi]-[DAAM1i]	2.98
[CK1_fi]-[PARD6Ai]	2.98
[CK1_fi]-[AP1_ci]	2.9621559633027523
[CK1_fi]-[MYCi]	1.9773869346733668
[CK1_fi]-[JUNi]	2.98
[CK1_fi]-[ATF2i]	2.98
[CK1_fi]-[FOSi]	2.98
[CK1_fi]-[SRFi]	2.98
[CK1_fi]-[PTENi]	2.98
[CK1_fi]-[CFL_fi]	2.98
[CK1_fi]-[LIMK1i]	2.98
[CK1_fi]-[LIMK2i]	2.98
[CK1_fi]-[CDC42i]	2.98
[CK1_fi]-[ARHGAP24i]	2.98
[CK1_fi]-[RAC_fi]	2.9699367088607596
[CK1_fi]-[TIAM1i]	2.98
[CK1_fi]-[RHOAi]	2.98
[CK1_fi]-[RND3i]	2.98
[CK1_fi]-[CASP3i]	2.98
[CK1_fi]-[JNK_fi]	2.96
[CK1_fi]-[MAP2K7i]	2.98
[CK1_fi]-[MAPK8IP3i]	2.98
[CK1_fi]-[ROCK1i]	2.98
[CK1_fi]-[Prosurvivali]	2.98
[CK1_fi]-[Antisurvivali]	2.98
[ITCHi]-[TP53i]	2.964
[ITCHi]-[NFKB_fi]	2.96
[ITCHi]-[IKBKBi]	2.9516908212560384
[ITCHi]-[REL_fi]	2.96
[ITCHi]-[PIAS1i]	2.96
[ITCHi]-[AKT_fi]	2.3276595744680852
[ITCHi]-[MAPK14i]	2.914285714285714
[ITCHi]-[CBPp300_ci]	2.8859649122807016
[ITCHi]-[SKIi]	2.96
[ITCHi]-[PPM1Ai]	2.96
[ITCHi]-[ERK_fi]	2.810810810810811
[ITCHi]-[GSK3_fi]	2.96
[ITCHi]-[PPP1CAi]	2.996
[ITCHi]-[TAB_fi]	2.9516908212560384
[ITCHi]-[MAP3K7i]	2.9516908212560384
[ITCHi]-[SMAD4i]	2.9606299212598426
[ITCHi]-[SMAD1i]	2.96
[ITCHi]-[SMAD5i]	2.96
[ITCHi]-[BMPR2i]	2.96
[ITCHi]-[ACVR1i]	2.96
[ITCHi]-[SRCi]	2.96
[ITCHi]-[SMAD3i]	2.96
[ITCHi]-[SHC1i]	2.9563318777292578
[ITCHi]-[SMAD6i]	2.959839357429719
[ITCHi]-[TRAF6i]	2.9563318777292578
[ITCHi]-[SMAD7i]	2.978922716627635
[ITCHi]-[SMURF1i]	2.9563318777292578
[ITCHi]-[SMURF2i]	2.5264976958525347
[ITCHi]-[SMAD2i]	2.957983193277311
[ITCHi]-[TGFBR2i]	2.96
[ITCHi]-[TGFBR1i]	2.96
[ITCHi]-[DVL_fi]	2.9641434262948207
[ITCHi]-[DAAM1i]	2.9641434262948207
[ITCHi]-[PARD6Ai]	2.96
[ITCHi]-[AP1_ci]	2.94327731092437
[ITCHi]-[MYCi]	1.9521739130434783
[ITCHi]-[JUNi]	2.96
[ITCHi]-[ATF2i]	2.96
[ITCHi]-[FOSi]	2.96
[ITCHi]-[SRFi]	2.96
[ITCHi]-[PTENi]	2.964
[ITCHi]-[CFL_fi]	2.96
[ITCHi]-[LIMK1i]	2.96
[ITCHi]-[LIMK2i]	2.96
[ITCHi]-[CDC42i]	2.96
[ITCHi]-[ARHGAP24i]	2.96
[ITCHi]-[RAC_fi]	2.977777777777778
[ITCHi]-[TIAM1i]	2.96
[ITCHi]-[RHOAi]	2.9641434262948207
[ITCHi]-[RND3i]	2.96
[ITCHi]-[CASP3i]	2.96
[ITCHi]-[JNK_fi]	2.96
[ITCHi]-[MAP2K7i]	2.96
[ITCHi]-[MAPK8IP3i]	2.96
[ITCHi]-[ROCK1i]	2.9641434262948207
[ITCHi]-[Prosurvivali]	2.96
[ITCHi]-[Antisurvivali]	2.96
[TP53i]-[NFKB_fi]	2.98
[TP53i]-[IKBKBi]	2.977272727272727
[TP53i]-[REL_fi]	2.98
[TP53i]-[PIAS1i]	2.9799107142857144
[TP53i]-[AKT_fi]	1.844504021447721
[TP53i]-[MAPK14i]	2.9055299539170507
[TP53i]-[CBPp300_ci]	2.902439024390244
[TP53i]-[SKIi]	2.98
[TP53i]-[PPM1Ai]	2.98
[TP53i]-[ERK_fi]	2.9233716475095783
[TP53i]-[GSK3_fi]	2.98
[TP53i]-[PPP1CAi]	3.0
[TP53i]-[TAB_fi]	2.977272727272727
[TP53i]-[MAP3K7i]	2.977272727272727
[TP53i]-[SMAD4i]	2.98
[TP53i]-[SMAD1i]	2.98
[TP53i]-[SMAD5i]	2.98
[TP53i]-[BMPR2i]	2.98
[TP53i]-[ACVR1i]	2.98
[TP53i]-[SRCi]	2.98
[TP53i]-[SMAD3i]	2.98
[TP53i]-[SHC1i]	2.9759036144578315
[TP53i]-[SMAD6i]	2.977578475336323
[TP53i]-[TRAF6i]	2.9787735849056602
[TP53i]-[SMAD7i]	2.984375
[TP53i]-[SMURF1i]	2.979020979020979
[TP53i]-[SMURF2i]	2.9466666666666668
[TP53i]-[SMAD2i]	2.977329974811083
[TP53i]-[TGFBR2i]	2.98
[TP53i]-[TGFBR1i]	2.98
[TP53i]-[DVL_fi]	2.98
[TP53i]-[DAAM1i]	2.98
[TP53i]-[PARD6Ai]	2.98
[TP53i]-[AP1_ci]	2.9621559633027523
[TP53i]-[MYCi]	1.9668367346938775
[TP53i]-[JUNi]	2.98
[TP53i]-[ATF2i]	2.98
[TP53i]-[FOSi]	2.98
[TP53i]-[SRFi]	2.98
[TP53i]-[PTENi]	2.98
[TP53i]-[CFL_fi]	2.98
[TP53i]-[LIMK1i]	2.98
[TP53i]-[LIMK2i]	2.98
[TP53i]-[CDC42i]	2.98
[TP53i]-[ARHGAP24i]	2.98
[TP53i]-[RAC_fi]	2.9699367088607596
[TP53i]-[TIAM1i]	2.98
[TP53i]-[RHOAi]	2.98
[TP53i]-[RND3i]	2.98
[TP53i]-[CASP3i]	2.98
[TP53i]-[JNK_fi]	2.964
[TP53i]-[MAP2K7i]	2.98
[TP53i]-[MAPK8IP3i]	2.98
[TP53i]-[ROCK1i]	2.98
[TP53i]-[Prosurvivali]	2.98
[TP53i]-[Antisurvivali]	2.98
[NFKB_fi]-[IKBKBi]	2.977272727272727
[NFKB_fi]-[REL_fi]	2.98
[NFKB_fi]-[PIAS1i]	2.9799107142857144
[NFKB_fi]-[AKT_fi]	1.5023041474654377
[NFKB_fi]-[MAPK14i]	2.9055299539170507
[NFKB_fi]-[CBPp300_ci]	2.9048780487804877
[NFKB_fi]-[SKIi]	2.98
[NFKB_fi]-[PPM1Ai]	2.98
[NFKB_fi]-[ERK_fi]	2.9233716475095783
[NFKB_fi]-[GSK3_fi]	2.98
[NFKB_fi]-[PPP1CAi]	3.0
[NFKB_fi]-[TAB_fi]	2.977272727272727
[NFKB_fi]-[MAP3K7i]	2.977272727272727
[NFKB_fi]-[SMAD4i]	2.98
[NFKB_fi]-[SMAD1i]	2.98
[NFKB_fi]-[SMAD5i]	2.98
[NFKB_fi]-[BMPR2i]	2.98
[NFKB_fi]-[ACVR1i]	2.98
[NFKB_fi]-[SRCi]	2.98
[NFKB_fi]-[SMAD3i]	2.98
[NFKB_fi]-[SHC1i]	2.978313253012048
[NFKB_fi]-[SMAD6i]	2.977578475336323
[NFKB_fi]-[TRAF6i]	2.9787735849056602
[NFKB_fi]-[SMAD7i]	2.984375
[NFKB_fi]-[SMURF1i]	2.979020979020979
[NFKB_fi]-[SMURF2i]	2.9466666666666668
[NFKB_fi]-[SMAD2i]	2.977329974811083
[NFKB_fi]-[TGFBR2i]	2.98
[NFKB_fi]-[TGFBR1i]	2.98
[NFKB_fi]-[DVL_fi]	2.98
[NFKB_fi]-[DAAM1i]	2.98
[NFKB_fi]-[PARD6Ai]	2.98
[NFKB_fi]-[AP1_ci]	2.967889908256881
[NFKB_fi]-[MYCi]	1.9668367346938775
[NFKB_fi]-[JUNi]	2.98
[NFKB_fi]-[ATF2i]	2.98
[NFKB_fi]-[FOSi]	2.98
[NFKB_fi]-[SRFi]	2.98
[NFKB_fi]-[PTENi]	2.98
[NFKB_fi]-[CFL_fi]	2.98
[NFKB_fi]-[LIMK1i]	2.98
[NFKB_fi]-[LIMK2i]	2.98
[NFKB_fi]-[CDC42i]	2.98
[NFKB_fi]-[ARHGAP24i]	2.98
[NFKB_fi]-[RAC_fi]	2.9778481012658227
[NFKB_fi]-[TIAM1i]	2.98
[NFKB_fi]-[RHOAi]	2.98
[NFKB_fi]-[RND3i]	2.98
[NFKB_fi]-[CASP3i]	2.98
[NFKB_fi]-[JNK_fi]	2.96
[NFKB_fi]-[MAP2K7i]	2.98
[NFKB_fi]-[MAPK8IP3i]	2.98
[NFKB_fi]-[ROCK1i]	2.98
[NFKB_fi]-[Prosurvivali]	2.98
[NFKB_fi]-[Antisurvivali]	2.98
[IKBKBi]-[REL_fi]	2.977272727272727
[IKBKBi]-[PIAS1i]	2.977272727272727
[IKBKBi]-[AKT_fi]	1.7289719626168225
[IKBKBi]-[MAPK14i]	2.8829516539440205
[IKBKBi]-[CBPp300_ci]	2.8870056497175143
[IKBKBi]-[SKIi]	2.977272727272727
[IKBKBi]-[PPM1Ai]	2.977272727272727
[IKBKBi]-[ERK_fi]	2.9233716475095783
[IKBKBi]-[GSK3_fi]	2.977272727272727
[IKBKBi]-[PPP1CAi]	3.0
[IKBKBi]-[TAB_fi]	2.977272727272727
[IKBKBi]-[MAP3K7i]	2.977272727272727
[IKBKBi]-[SMAD4i]	2.977272727272727
[IKBKBi]-[SMAD1i]	2.977272727272727
[IKBKBi]-[SMAD5i]	2.977272727272727
[IKBKBi]-[BMPR2i]	2.977272727272727
[IKBKBi]-[ACVR1i]	2.977272727272727
[IKBKBi]-[SRCi]	2.977272727272727
[IKBKBi]-[SMAD3i]	2.977272727272727
[IKBKBi]-[SHC1i]	2.9713375796178343
[IKBKBi]-[SMAD6i]	2.9746835443037973
[IKBKBi]-[TRAF6i]	2.977272727272727
[IKBKBi]-[SMAD7i]	2.982233502538071
[IKBKBi]-[SMURF1i]	2.976501305483029
[IKBKBi]-[SMURF2i]	2.9457070707070705
[IKBKBi]-[SMAD2i]	2.9745042492917846
[IKBKBi]-[TGFBR2i]	2.977272727272727
[IKBKBi]-[TGFBR1i]	2.977272727272727
[IKBKBi]-[DVL_fi]	2.977272727272727
[IKBKBi]-[DAAM1i]	2.977272727272727
[IKBKBi]-[PARD6Ai]	2.977272727272727
[IKBKBi]-[AP1_ci]	2.9734848484848486
[IKBKBi]-[MYCi]	1.96231884057971
[IKBKBi]-[JUNi]	2.977272727272727
[IKBKBi]-[ATF2i]	2.977272727272727
[IKBKBi]-[FOSi]	2.977272727272727
[IKBKBi]-[SRFi]	2.977272727272727
[IKBKBi]-[PTENi]	2.977272727272727
[IKBKBi]-[CFL_fi]	2.977272727272727
[IKBKBi]-[LIMK1i]	2.977272727272727
[IKBKBi]-[LIMK2i]	2.977272727272727
[IKBKBi]-[CDC42i]	2.977272727272727
[IKBKBi]-[ARHGAP24i]	2.977272727272727
[IKBKBi]-[RAC_fi]	2.9732824427480917
[IKBKBi]-[TIAM1i]	2.977272727272727
[IKBKBi]-[RHOAi]	2.977272727272727
[IKBKBi]-[RND3i]	2.977272727272727
[IKBKBi]-[CASP3i]	2.977272727272727
[IKBKBi]-[JNK_fi]	2.9516908212560384
[IKBKBi]-[MAP2K7i]	2.977272727272727
[IKBKBi]-[MAPK8IP3i]	2.977272727272727
[IKBKBi]-[ROCK1i]	2.977272727272727
[IKBKBi]-[Prosurvivali]	2.977272727272727
[IKBKBi]-[Antisurvivali]	2.977272727272727
[REL_fi]-[PIAS1i]	2.9799107142857144
[REL_fi]-[AKT_fi]	1.844504021447721
[REL_fi]-[MAPK14i]	2.9055299539170507
[REL_fi]-[CBPp300_ci]	2.902439024390244
[REL_fi]-[SKIi]	2.98
[REL_fi]-[PPM1Ai]	2.98
[REL_fi]-[ERK_fi]	2.9233716475095783
[REL_fi]-[GSK3_fi]	2.98
[REL_fi]-[PPP1CAi]	3.0
[REL_fi]-[TAB_fi]	2.977272727272727
[REL_fi]-[MAP3K7i]	2.977272727272727
[REL_fi]-[SMAD4i]	2.98
[REL_fi]-[SMAD1i]	2.98
[REL_fi]-[SMAD5i]	2.98
[REL_fi]-[BMPR2i]	2.98
[REL_fi]-[ACVR1i]	2.98
[REL_fi]-[SRCi]	2.98
[REL_fi]-[SMAD3i]	2.98
[REL_fi]-[SHC1i]	2.9759036144578315
[REL_fi]-[SMAD6i]	2.977578475336323
[REL_fi]-[TRAF6i]	2.9787735849056602
[REL_fi]-[SMAD7i]	2.984375
[REL_fi]-[SMURF1i]	2.979020979020979
[REL_fi]-[SMURF2i]	2.9466666666666668
[REL_fi]-[SMAD2i]	2.977329974811083
[REL_fi]-[TGFBR2i]	2.98
[REL_fi]-[TGFBR1i]	2.98
[REL_fi]-[DVL_fi]	2.98
[REL_fi]-[DAAM1i]	2.98
[REL_fi]-[PARD6Ai]	2.98
[REL_fi]-[AP1_ci]	2.9621559633027523
